text_id,text,mention,offset,kb_id
10264,在被相关部门处罚的情形，公司符合挂牌条件。3、根据2006年国务院《风景名胜区条例》规定，公司在避暑山庄景区的经营业务需经过招标等形式获得许可。实际上公司运营许可系通过景区管委会授予（转让）旅游集,避暑山庄,48,-1
10265,本远低于市场平均水平。”“其实社交电商不仅存在于微信场景下，也能出现在抖音等偏社交的产品中。”京东开普勒总经理陆寅宏介绍，京东正在以零售基础设施服务商的身份参与到社交电商的大生态建设中。与此同时，,开普勒,49,-1
10266,下的战略方向。今年，这一方向将持续深化。”她认为，虽然户外用品行业近几年都处于调整期，但2018年探路者主业的经营发展情况保持稳健，进一步加强产品研发技术的开发和应用，设计出在不同的户外场景下，兼具,探路者,49,48
10267,点上的话会造成风险，货币过度的宽松是会出问题的。从这个角度来说，我还是比较赞赏货币主义理论的观点。《陆家嘴读书会》：前一段时间，美国的一些经济学家把通胀叫做“一只不叫的狗”，狗本身是要叫的，但是它现在,陆家嘴,50,-1
10268,3月23日，新希望集团董事长刘永好在“中国发展高层论坛2019”经济峰会上表示，虽然国家鼓励民营企业发展，推动减,新希望,6,-1
10269,2月2日，肖先生到西安市永辉超市购物时，出于习惯让售货员出具了发票及小票，回家核对时发现结账时有4分钱莫名其妙没了，商家也没,永辉超市,12,-1
10270,同力水泥简称明日起变更为城发环境,城发环境,12,-1
10271,作为阿房宫项目的参与公司，刘晓光第一时间表示，380亿元是当地政府的投入，并非首创的，“我们只有20亿元的信用融资，而且位置也不是在阿房宫旁边，而是在离阿房宫挺远的开发区内合作人文旅游产业基地”,阿房宫,2,-1
10272,路19号住宿。有限公司方庄酒3442448院1号楼年12月13日店北京市石景山中青旅山水酒店区八角东街东投资管理（北京）11010701侧石景山游乐成立于2012住宿；餐饮服,山水酒店,42,-1
10273,非法集资，参与者和组织者都属违法行为，不受法律保护。”值得注意的是，中国裁判文书网的数份判决书显示，黄河文化基金会宝丰办事处几位业务员2016年在募资过程中出现兑付困难后，就因非法集资而被判刑，不过当,黄河文化,50,-1
10274,食烘干机械发展态势良好且成长较快，公司计划将主要资金和工作精力集中和专注于粮食烘干机械领域。为此，经新生力董事会决定，对外转让所持百特光电股权。本次转让行为与公司的发展战略、经营目标相一致，具有合理性,新生力,50,310
10275,家就此言论发布官方声明称，部分媒体报道“胡景晖炮轰长租公寓推涨房租”的言论仅代表其个人态度，并不代表我爱我家观点。与此同时，北京市住建委联合市银监局、市金融局、市税务局等部门集中约谈主要住房租赁企业,我爱我家,50,15
10276,而销售量上涨9.29%，消费者对贵州茅台的价格敏感性偏低，在行业下行期营收依然保持正增长。相对来说，山西汾酒的品牌优势、客户忠诚度明显偏弱，2014年平均售价大幅下降35.37%，而销售量未见起色，反,山西汾酒,50,-1
10277,5月15日-16日，“2019年中泰木薯业务合作交流会”在日照港召开。来自中泰两国的政府代表、口岸单位、进出口商、行业专家、知名企业等100余人汇集港口，共同,日照港,29,-1
10278,具体来看，医药生物行业受热捧，5只股票入围；交通运输4只，位列其后；公用事业板块包含3只，排名第三。福建高速榜单中排名居首，6月9日融资余额1.91亿元，较6月5日增幅36.23%。该股4月以来持续呈,福建高速,50,79
10279,还较2017年的20.07%下跌了0.64%，为19.43%。制定高业绩目标的不仅仅是白兰地板块，张裕对葡萄酒板块的大单品以及酒庄酒同样制定了有确凿数据的目标增速。其中，酒庄酒保持5%-10%的稳定,张裕,49,36
10280,绍说，山东省老字号企业总体发展良好，但仍存在企业间发展不均衡的问题。一方面，东阿阿胶、青岛啤酒、烟台张裕、德州扒鸡等老字号已成为知名国际品牌，另一方面，还有一部分企业仍停留在传统家庭作坊式生产阶段，没,张裕,50,-1
10281,格转让给零壹咨询。上述变更已于2016年6月27日取得杭州市西湖区市场监督管理局核准。变更完成后，新课堂有限和零壹咨询分别持有下划线60%及40%的股权。在此期间，公司持有下划线60%的股权，在下,新课堂,49,320
10282,"如果用一句话对前行方向进行描述,那就是“内向挖潜坐实西部最强区,外向开放重塑发展新坐标",新坐标,40,-1
10283,列重要论断。 这是令人难忘的历史性时刻——2013年9月30日，中央政治局把集体学习的“课堂”搬到了中关村。2014年2月，“科技创新中心”被确定为北京新的城市战略定位之一。2016年9月，国务院印发,中关村,50,-1
10284,探路者董事长4次登顶珠峰不务正业？本人回应了,探路者,0,48
10285,管道受到威胁，燃料的需求也有所增加，油价周二应声大涨，美油甚至在周三攻破70大关。外媒报道称，飓风“佛罗伦萨”或成为美国历史上造成损失最为惨重的十大飓风之一，损失可能会高达270亿美元。善长理财个人观,佛罗伦萨,50,-1
10286,解等形成多方联动格局。（原标题：加快生物降解地膜推广形成多方联动格局“白色污染”治理业内人士提出新思路）(责任编辑：DF305),新思路,48,-1
10287,重点项目包括：油泥砂治理、采油气污水治理、大气污染治理、污水治理（含地下水污染防治和清污分流等）、三泥减排、水体风险防范、环境监测系统等,水治理,17,-1
10288,工实现了全供应链服务，智能港口时代正在到来。围绕发展成为具有全球竞争力的世界一流港口企业这个目标，盐田港集团稳步构建“大海港”体系：陆续开通东莞、韶关、河源、长沙、醴陵、赣州等内陆港，进一步推动拓展,盐田港,49,-1
10289,中国电影前三季度净利增逾八成,中国电影,0,143
10290,"针对租用集体土地问题,江苏高科目前取得了由宜兴市国土资源局签发的“宜国用(2012)第08600041号”土地使用权证,用途为工业用地,使用权类型为出让,使用权面积同为4万平方米",江苏高科,11,224
10291,0年始办以来，旨在打造全球顶级电竞盛典，比赛规模堪称电竞之最。秉承着促进沟通交流、创造和谐快乐，打造美好世界的未来愿景，本届WCG2019不仅仅是一场电竞大会，更将分享展示前沿电竞技术、与业界精英共探,美好世界,50,-1
10292,了胡景晖很大一笔好处”的传言，他表示自己和姚劲波连彼此的手机号都没有。胡景晖还爆料称：“前些日子，我爱我家的团队和58的团队在聚餐的时候，我跟姚劲波讨论湖南菜的正宗问题，姚劲波让大厨去做了三道菜。,我爱我家,49,15
10293,太平鸟公告，持股占比10.9163%的公司股东Proven计划以大宗交易、集中竞价或协议转让的方式减,太平鸟,0,185
10294,板块在盘中发力，近乎全线股份拗腰倒升。金新农(深：002548)涨停；天康生物(深：002100)及新希望(深：002157)齐齐涨逾5%，正邦科技(深：002124)亦升逾4.9%；而温氏股份(深：,新希望,50,37
10295,道拓宽】继两年前登陆新三板之后，国内第一家众创空间再次成功闯关A股市场。记者17日从科技部官网获悉，创业黑马(北京)科技股份有限公司在创业板上市，成为国内首家创业孵化服务领域的上市公司，市值达到10个,创业黑马,50,61
10296,"今年暑期档里,票房排名前五的影片分别是《我不是药神》、《西虹市首富》、《侏罗纪世界2》、《一出好戏》、《巨齿鲨》,票房分别为30.98亿元、25.23亿元、16.96亿元、13.23亿元、10.28亿元",侏罗纪,36,-1
10297,针对声音、光线、空气质量等多个维度的优化核心技术，不断落成“5G科技”的健康建筑项目。近年来，中国葛洲坝地产有多个项目获得国家健康建筑认证。何金钢认为：“一间用来住的好房子，一个回归自然和生活本质的,葛洲坝,49,-1
10298,对未来的还债高峰。市场显然也关注到了其中风险，不少融资计划一波三折。2月14日，上交所信息显示，上海大名城拟发行的一笔24亿的小公募被中止审核；2月1日和昌地产集团申请发行的“中金和昌资产支持专项计划,大名城,50,84
10299,荣达(12.86%)、晶盛机电(12.81%)、金风科技(12.51%)、博思软件(12.44%)、顺利办(12.16%)、正邦科技(11.97%)、迈瑞医疗(11.90%)、九洲药业(11.79%),顺利办,50,19
10300,中国船舶工业协会：1-10月新承接和手持船舶订单继续增长,中国船舶,0,-1
10301,纯牙膏市场容量有限等客观现实，导致公司日化产业竞争压力不断增大。 事实上，出现亏损的情况并非偶然。据两面针2017年年度报告显示，报告期内公司实现营业收入14.72亿元，同比下降5.74%，归属于上市,两面针,50,96
10302,息，努力保证旅客有序出行。南昌局集团公司协调市政公交部门，将公交快线引入南昌西站高架，实现公交和高铁门对门接驳，缩短旅客进站时间。广州局集团公司深圳北站开通“高铁-地铁”免检绿色通道，在端午节后到达,门对门,50,-1
10303,获得SILENT—R证书的海洋综合科考船，也是世界上获得这一等级证书的排水量最大的海洋综合科考船。“东方红3”船总设计师、中国船舶工业集团有限公司第七〇八所研究员吴刚表示，该船多项指标国际领先，特别是,东方红,50,-1
10304,吴建斌回应中民投减持：阳光城不清楚交易价格与安排,阳光城,11,23
10305,-9.94通信-3.5680.5315.04中际旭创-9.61休闲服务-3.7214.9519.08天目湖-6.63计算机-3.74134.5016.81华铭智能-9.92房地产-3.7659.65-,天目湖,50,172
10306,市场竞争激烈，两面针称存在产能过剩情况 近日，云南白药在投资者互动平台上表示，受市场份额和行业竞争等因素影响，近年,两面针,7,96
10307,办公地点，房管局一位工作人员称，“这么多年没听说过这里有这么家基金会”，官网上留的电话也早已经关机。黄河文化基金会在南阳起家，其在南阳还有一栋四层楼的办公室，记者前去探访时，同样是楼去人空，周边商户称,黄河文化,50,-1
10308,中国动力(00476-HK)全年亏损收窄至1.6亿元 不派息,中国动力,0,109
10309,近日发布2019年第一季度报告，公司实现归属于上市公司股东净利润1.74亿元，同比增长47.7%。 同花顺数据显示，今年一季度，新版证监会医药制造业分类的219家企业中，归属于母公司所有者净利润同比增,同花顺,50,50
